Ticker,Date/Time,Open,High,Low,Close,Volume
REE,12/5/2016,20.78,21.21,20.41,21.16,1460310
REE,12/6/2016,20.97,21.25,20.50,20.59,674220
REE,12/7/2016,20.69,20.92,20.50,20.88,486290
REE,12/8/2016,20.97,21.07,20.74,21.02,592310
REE,12/9/2016,21.02,21.02,20.88,20.97,305820
REE,12/12/2016,20.78,20.92,20.41,20.41,535160
REE,12/13/2016,20.41,20.50,20.13,20.31,286620
REE,12/14/2016,20.31,20.88,20.31,20.88,536200
REE,12/15/2016,20.88,21.91,20.69,21.91,2311370
REE,12/16/2016,21.91,22.29,21.68,22.01,851080
REE,12/19/2016,22.10,22.62,22.10,22.43,1026430
REE,12/20/2016,22.19,22.71,22.19,22.52,1683510
REE,12/21/2016,22.48,22.90,22.48,22.71,1142340
REE,12/22/2016,22.71,22.76,22.43,22.48,974870
REE,12/23/2016,22.66,22.71,22.38,22.57,1181420
REE,12/26/2016,22.57,22.66,22.38,22.52,579510
REE,12/27/2016,22.48,23.23,22.43,23.23,1549080
REE,12/28/2016,23.32,23.42,23.09,23.13,920420
REE,12/29/2016,23.13,23.60,23.13,23.13,1654910
REE,12/30/2016,23.13,23.23,23.04,23.18,598650
REE,1/3/2017,23.32,23.56,23.18,23.51,965090
REE,1/4/2017,23.60,23.79,23.32,23.51,686290
REE,1/5/2017,23.60,23.93,23.32,23.79,1459250
REE,1/6/2017,23.75,23.89,23.51,23.51,404490
REE,1/9/2017,23.51,23.70,23.32,23.42,561390
REE,1/10/2017,23.42,23.42,22.76,22.76,1819960
REE,1/11/2017,22.76,23.23,22.71,23.23,875320
REE,1/12/2017,23.13,23.70,23.13,23.51,1217460
REE,1/13/2017,23.70,23.79,23.46,23.60,1002510
REE,1/16/2017,23.60,23.84,23.42,23.51,923110
REE,1/17/2017,23.65,23.75,23.42,23.51,621020
REE,1/18/2017,23.70,24.55,23.51,24.22,1291080
REE,1/19/2017,24.26,24.26,24.03,24.22,412640
REE,1/20/2017,24.22,24.22,23.89,24.07,609520
REE,1/23/2017,23.89,23.98,23.27,23.37,1499940
REE,1/24/2017,23.42,23.89,23.42,23.84,430290
REE,1/25/2017,23.70,24.45,23.70,24.17,809290
REE,2/2/2017,24.36,24.59,24.36,24.45,1200750
REE,2/3/2017,24.59,24.59,24.26,24.36,582330
REE,2/6/2017,24.45,25.11,24.45,24.83,1166370
REE,2/7/2017,24.69,25.49,24.69,25.30,1345670
REE,2/8/2017,25.30,25.49,25.01,25.30,392460
REE,2/9/2017,25.30,26.00,25.20,25.77,1034740
REE,2/10/2017,26.05,26.05,25.77,25.77,769250
REE,2/13/2017,25.95,26.14,25.77,26.14,797380
REE,2/14/2017,26.24,26.24,25.63,25.86,1342620
REE,2/15/2017,25.95,26.33,25.81,25.95,1174570
REE,2/16/2017,25.77,25.86,25.39,25.39,1942590
REE,2/17/2017,25.39,25.67,25.20,25.67,1161830
REE,2/20/2017,25.58,26.05,25.58,25.86,739330
REE,2/21/2017,25.86,25.91,25.58,25.63,474520
REE,2/22/2017,25.58,25.58,25.11,25.34,1052440
REE,2/23/2017,25.39,25.39,24.97,25.11,671560
REE,2/24/2017,25.11,25.20,24.87,24.92,656260
REE,2/27/2017,24.83,25.30,24.83,25.25,457760
REE,2/28/2017,25.80,25.80,25.10,25.10,632100
REE,3/1/2017,24.90,24.90,24.10,24.75,852800
REE,3/2/2017,24.60,24.85,24.55,24.80,214210
REE,3/3/2017,24.65,24.70,24.30,24.65,508570
REE,3/6/2017,24.75,25.85,24.75,25.70,856740
REE,3/7/2017,25.70,26.20,25.50,26.15,1126470
REE,3/8/2017,26.10,26.30,25.95,26.10,700560
REE,3/9/2017,25.95,26.10,25.80,25.80,423980
REE,3/10/2017,26.00,27.20,26.00,27.00,2465120
REE,3/13/2017,27.00,27.70,26.60,27.20,2369630
REE,3/14/2017,27.40,28.20,27.30,28.10,1940790
REE,3/15/2017,28.10,28.40,27.60,27.60,1086780
REE,3/16/2017,27.60,28.00,27.50,28.00,993410
REE,3/17/2017,28.00,28.05,27.60,27.70,823140
REE,3/20/2017,27.70,28.50,27.60,27.80,876220
REE,3/21/2017,27.50,27.60,26.50,26.80,3321110
REE,3/22/2017,26.75,27.15,26.30,26.30,2077820
REE,3/23/2017,26.15,27.10,26.10,27.00,530810
REE,3/24/2017,27.10,27.10,26.50,26.80,719230
REE,3/27/2017,26.80,26.80,26.20,26.70,1166500
REE,3/28/2017,26.70,27.85,26.70,27.75,2395020
REE,3/29/2017,27.90,28.65,27.80,28.00,3838730
REE,3/30/2017,28.00,28.15,27.55,27.60,1053200
REE,3/31/2017,27.50,27.50,27.05,27.30,1111800
REE,4/3/2017,27.00,27.20,26.90,27.20,890900
REE,4/4/2017,27.05,27.75,27.05,27.10,701910
REE,4/5/2017,27.00,27.10,26.80,26.80,897390
REE,4/7/2017,26.70,26.85,26.40,26.55,443900
REE,4/10/2017,26.65,26.90,26.60,26.60,652660
REE,4/11/2017,26.60,26.75,26.45,26.60,543610
REE,4/12/2017,26.60,27.20,26.55,26.65,945170
REE,4/13/2017,26.85,26.95,26.60,26.80,730670
REE,4/14/2017,26.90,26.90,26.20,26.30,743620
REE,4/17/2017,26.30,26.40,25.35,25.35,1378610
REE,4/18/2017,25.50,25.60,25.05,25.40,895340
REE,4/19/2017,25.40,25.90,25.30,25.70,489660
REE,4/20/2017,25.90,26.20,25.70,26.00,424930
REE,4/21/2017,26.00,26.45,26.00,26.00,387590
REE,4/24/2017,26.00,26.30,25.60,25.65,416450
REE,4/25/2017,25.60,26.00,25.45,26.00,812480
REE,4/26/2017,26.20,26.80,26.15,26.65,806950
REE,4/27/2017,26.70,28.00,26.65,27.30,1934790
REE,4/28/2017,27.80,28.15,27.60,27.85,2444980
REE,5/3/2017,28.45,29.75,28.30,29.75,4631230
REE,5/4/2017,30.10,30.20,28.80,29.10,2484740
REE,5/5/2017,28.90,29.60,28.90,29.30,1221400
REE,5/8/2017,29.50,30.90,29.10,30.90,2641020
REE,5/9/2017,30.90,32.50,30.90,31.80,2104500
REE,5/10/2017,31.85,32.10,30.75,30.75,2797630
REE,5/11/2017,30.80,31.50,30.25,31.00,2109100
REE,5/12/2017,31.25,32.35,31.10,31.90,1397660
REE,5/15/2017,31.85,31.95,31.50,31.50,1119660
REE,5/16/2017,31.40,32.50,31.10,31.10,3209340
REE,5/17/2017,31.00,31.30,30.50,31.10,1561360
REE,5/18/2017,30.90,31.10,30.50,30.80,1810340
REE,5/19/2017,30.80,32.95,30.80,32.95,3621310
REE,5/22/2017,33.80,33.90,32.30,32.40,1559030
REE,5/23/2017,32.40,33.40,32.40,32.80,1500440
REE,5/24/2017,32.80,33.70,32.70,33.45,1937570
REE,5/25/2017,33.45,34.30,33.25,33.45,1281710
REE,5/26/2017,33.45,33.85,33.05,33.50,766600
REE,5/29/2017,33.85,33.90,33.10,33.10,1059690
REE,5/30/2017,33.10,33.20,31.70,31.75,3892430
REE,5/31/2017,31.70,32.30,31.00,31.65,1010460
REE,6/1/2017,31.85,32.30,31.80,32.10,663980
REE,6/2/2017,32.10,32.40,31.70,32.00,674140
REE,6/5/2017,31.90,32.75,31.90,32.75,854010
REE,6/6/2017,33.00,34.20,32.90,34.00,2450690
REE,6/7/2017,34.50,34.60,33.95,34.00,1242860
REE,6/8/2017,34.00,34.00,33.35,33.60,987680
REE,6/9/2017,33.60,34.30,33.60,33.70,789890
REE,6/12/2017,33.70,33.70,33.40,33.50,632380
REE,6/13/2017,33.50,34.00,33.30,33.80,448020
REE,6/14/2017,34.00,34.20,33.70,33.80,681080
REE,6/15/2017,33.90,34.95,33.70,34.90,2005870
REE,6/16/2017,35.10,35.80,35.05,35.80,1222090
REE,6/19/2017,35.75,35.95,35.20,35.60,1075560
REE,6/20/2017,35.60,35.90,35.50,35.65,1019510
REE,6/21/2017,35.50,36.65,35.00,36.65,1374830
REE,6/22/2017,36.65,36.80,36.30,36.35,1084890
REE,6/23/2017,36.10,36.45,35.95,36.45,880870
REE,6/26/2017,36.40,37.15,36.40,36.70,1083270
REE,6/27/2017,37.00,37.00,36.00,36.25,795300
REE,6/28/2017,36.20,37.00,36.15,37.00,1002350
REE,6/29/2017,37.20,37.55,36.80,37.10,732660
REE,6/30/2017,37.00,37.35,36.85,36.90,707450
REE,7/3/2017,36.90,36.95,36.50,36.55,983730
REE,7/4/2017,36.55,36.95,36.50,36.90,915360
REE,7/5/2017,36.75,37.60,36.70,37.60,955030
REE,7/6/2017,37.65,37.75,37.40,37.45,679840
REE,7/7/2017,37.60,38.05,37.20,37.20,1179180
REE,7/10/2017,37.10,37.50,35.70,36.05,2387930
REE,7/11/2017,36.10,36.30,35.35,36.00,1333090
REE,7/12/2017,36.20,36.35,35.60,36.25,717700
REE,7/13/2017,36.30,36.80,36.20,36.70,778910
REE,7/14/2017,37.00,37.35,36.00,36.60,1205430
REE,7/17/2017,36.65,36.70,35.30,35.45,1583200
REE,7/18/2017,35.20,35.40,34.40,34.70,2103120
REE,7/19/2017,35.10,35.10,33.95,33.95,1725270
REE,7/20/2017,34.00,35.60,33.95,35.00,1334660
REE,7/21/2017,35.10,35.75,35.00,35.00,1054850
REE,7/24/2017,35.00,35.20,34.50,34.60,715710
REE,7/25/2017,35.00,36.00,34.90,36.00,1359040
REE,7/26/2017,36.45,36.70,36.15,36.45,1438890
REE,7/27/2017,36.50,37.40,36.15,37.05,1591560
REE,7/28/2017,37.00,37.10,36.10,36.50,2807850
REE,7/31/2017,36.40,37.40,36.20,37.20,1566140
REE,8/1/2017,37.00,37.35,36.70,36.70,1259910
REE,8/2/2017,36.60,37.15,36.20,37.00,952630
REE,8/3/2017,37.55,38.30,37.50,38.20,4071300
REE,8/4/2017,38.50,38.50,38.00,38.40,1444300
REE,8/7/2017,38.50,39.00,37.80,37.80,1377810
REE,8/8/2017,37.80,38.00,36.90,36.90,2354630
REE,8/9/2017,36.80,36.80,35.65,35.90,2780270
REE,8/10/2017,35.80,36.50,35.80,36.20,1398800
REE,8/11/2017,36.00,36.40,35.85,35.90,1146910
REE,8/14/2017,35.80,36.60,35.80,36.60,829730
REE,8/15/2017,36.60,36.65,35.80,35.90,1099210
REE,8/16/2017,36.00,36.10,35.50,35.50,1144120
REE,8/17/2017,35.70,35.70,34.65,34.80,1491410
REE,8/18/2017,34.50,35.40,34.30,34.95,1887430
REE,8/21/2017,35.00,35.70,35.00,35.30,945800
REE,8/22/2017,35.30,35.35,34.75,34.90,930410
REE,8/23/2017,34.90,35.20,34.75,35.00,535970
REE,8/24/2017,35.00,35.60,35.00,35.50,863870
REE,8/25/2017,35.35,35.70,35.35,35.35,709740
REE,8/28/2017,35.20,35.35,34.80,35.10,1100300
REE,8/29/2017,34.90,35.20,34.70,34.75,1164700
REE,8/30/2017,34.70,34.85,34.40,34.45,1020440
REE,8/31/2017,34.45,35.35,34.45,35.15,995100
REE,9/1/2017,35.10,35.30,35.10,35.25,526640
REE,9/5/2017,35.30,35.50,34.90,35.25,927750
REE,9/6/2017,35.25,35.25,35.00,35.10,386920
REE,9/7/2017,35.00,35.90,34.95,35.65,1547030
REE,9/8/2017,35.65,36.20,35.20,35.20,1058970
REE,9/11/2017,35.20,35.60,35.00,35.15,889620
REE,9/12/2017,35.20,35.90,35.05,35.80,1168250
REE,9/13/2017,36.00,36.40,35.90,36.00,1818000
REE,9/14/2017,36.20,36.30,35.75,35.75,1349930
REE,9/15/2017,35.70,36.30,35.50,36.00,997540
REE,9/18/2017,36.05,36.65,35.90,36.50,2546770
REE,9/19/2017,36.70,36.80,36.20,36.25,1609490
REE,9/20/2017,36.30,36.35,36.10,36.10,711300
REE,9/21/2017,36.10,36.30,36.00,36.10,939190
REE,9/22/2017,36.05,36.55,36.05,36.25,1165880
REE,9/25/2017,36.15,36.45,35.95,35.95,774690
REE,9/26/2017,35.90,36.00,35.35,35.55,1509870
REE,9/27/2017,35.60,35.65,35.15,35.15,1376830
REE,9/28/2017,35.10,35.40,34.55,34.65,2494950
REE,9/29/2017,34.75,35.10,34.55,35.10,1054210
REE,10/2/2017,35.10,35.10,34.65,34.75,828690
REE,10/3/2017,34.70,34.70,34.25,34.40,1505960
REE,10/4/2017,34.50,34.65,34.35,34.60,549100
REE,10/5/2017,34.80,35.10,34.50,34.65,938820
REE,10/6/2017,34.95,34.95,34.55,34.55,455050
REE,10/9/2017,34.55,35.25,34.55,34.80,1198450
REE,10/10/2017,34.70,34.95,34.40,34.85,1042140
REE,10/11/2017,34.90,35.25,34.80,34.80,923710
REE,10/12/2017,34.90,34.90,34.40,34.50,1053970
REE,10/13/2017,34.30,34.85,34.30,34.40,584260
